run_id,seed,kp,ki,kd,target_speed_m_s,dt_s,steps,noise_sigma,overshoot_m_s,settling_time_s,steady_state_error_m_s,mean_abs_error_m_s,duration_s,sample_count,tolerance_m_s,target_ref_m_s,overshoot_ratio,ss_err_ratio,label
509,42,0.811376,0.322779,0.169427,17.773920,0.100000,300,0.000000,0.193791,5.400000,0.000007,1.587661,29.900000,300,0.500000,17.773920,0.387583,0.000013,no_change
510,42,0.897043,0.066669,0.053692,35.210158,0.100000,300,0.000000,0.000000,10.700000,0.019760,6.267345,29.900000,300,0.704203,35.210158,0.000000,0.028061,no_change
511,42,0.763214,0.305767,0.037633,37.850893,0.100000,300,0.000000,0.045967,11.500000,0.000115,7.244434,29.900000,300,0.757018,37.850893,0.060722,0.000152,no_change
512,42,0.896736,0.195598,0.095879,41.084216,0.100000,300,0.000000,0.000000,12.600000,0.000655,8.568413,29.900000,300,0.821684,41.084216,0.000000,0.000797,increase_kp
513,42,0.466261,0.334957,0.003067,43.114793,0.100000,300,0.000000,0.276653,13.300000,0.000032,9.475980,29.900000,300,0.862296,43.114793,0.320833,0.000037,increase_kp
514,42,1.158285,0.041061,0.199914,29.367626,0.100000,300,0.000000,0.000000,8.900000,0.018202,4.336690,29.900000,300,0.587353,29.367626,0.000000,0.030990,no_change
515,42,0.366853,0.211541,0.040903,42.453794,0.100000,300,0.000000,0.459481,13.200000,0.000157,9.212603,29.900000,300,0.849076,42.453794,0.541154,0.000185,reduce_ki
516,42,0.707287,0.271430,0.076132,31.009504,0.100000,300,0.000000,0.143644,9.400000,0.000110,4.838825,29.900000,300,0.620190,31.009504,0.231612,0.000177,no_change
517,42,0.495186,0.091547,0.102563,29.918319,0.100000,300,0.000000,0.152986,9.400000,0.008312,4.533906,29.900000,300,0.598366,29.918319,0.255674,0.013891,no_change
518,42,0.208469,0.343461,0.093898,40.191935,0.100000,300,0.000000,1.652821,16.700000,0.002736,8.408399,29.900000,300,0.803839,40.191935,2.056160,0.003404,reduce_kp
519,42,1.105764,0.129747,0.082786,31.875742,0.100000,300,0.000000,0.000000,9.600000,0.003348,5.104679,29.900000,300,0.637515,31.875742,0.000000,0.005252,no_change
520,42,0.343402,0.051073,0.052155,43.042748,0.100000,300,0.000000,0.060343,13.800000,0.018516,9.479604,29.900000,300,0.860855,43.042748,0.070096,0.021509,increase_kp
521,42,0.737057,0.146152,0.030482,24.895959,0.100000,300,0.000000,0.035833,7.500000,0.001024,3.096156,29.900000,300,0.500000,24.895959,0.071666,0.002048,no_change
522,42,0.517824,0.291677,0.099860,34.638239,0.100000,300,0.000000,0.352835,10.600000,0.000039,6.078051,29.900000,300,0.692765,34.638239,0.509314,0.000057,reduce_ki
523,42,0.853331,0.090064,0.164318,43.995248,0.100000,300,0.000000,0.000000,13.600000,0.015265,9.880763,29.900000,300,0.879905,43.995248,0.000000,0.017349,increase_kp
524,42,0.805864,0.171708,0.033647,38.849265,0.100000,300,0.000000,0.000000,11.800000,0.000712,7.639377,29.900000,300,0.776985,38.849265,0.000000,0.000917,no_change
525,42,0.286192,0.252110,0.097663,42.506982,0.100000,300,0.000000,1.181729,16.200000,0.008071,9.310485,29.900000,300,0.850140,42.506982,1.390041,0.009494,reduce_ki
526,42,0.696351,0.224633,0.011746,16.014713,0.100000,300,0.000000,0.117066,4.700000,0.000070,1.279765,29.900000,300,0.500000,16.014713,0.234132,0.000141,no_change
527,42,1.031367,0.330816,0.133643,37.930165,0.100000,300,0.000000,0.048919,11.600000,0.000512,7.276341,29.900000,300,0.758603,37.930165,0.064486,0.000675,no_change
528,42,0.553631,0.294891,0.046287,36.215087,0.100000,300,0.000000,0.235610,11.100000,0.000005,6.636852,29.900000,300,0.724302,36.215087,0.325293,0.000008,no_change
529,42,0.110056,0.177007,0.074640,33.535057,0.100000,300,0.000000,2.897705,21.600000,0.113816,6.431234,29.900000,300,0.670701,33.535057,4.320411,0.169696,reduce_kp
530,42,0.833430,0.215782,0.096641,29.635632,0.100000,300,0.000000,0.054675,9.000000,0.000696,4.407903,29.900000,300,0.592713,29.635632,0.092246,0.001174,no_change
531,42,0.107274,0.193075,0.002370,30.882529,0.100000,300,0.000000,2.432346,19.900000,0.018002,5.393576,29.900000,300,0.617651,30.882529,3.938062,0.029147,reduce_kp
532,42,0.402215,0.342118,0.003429,39.394717,0.100000,300,0.000000,0.404950,12.100000,0.000036,7.887974,29.900000,300,0.787894,39.394717,0.513965,0.000046,reduce_ki
533,42,0.841436,0.282159,0.181955,18.210493,0.100000,300,0.000000,0.180017,5.500000,0.000070,1.667752,29.900000,300,0.500000,18.210493,0.360033,0.000139,no_change
534,42,0.205945,0.052114,0.038386,30.793680,0.100000,300,0.000000,0.809250,15.600000,0.008839,4.964860,29.900000,300,0.615874,30.793680,1.313987,0.014351,reduce_ki
535,42,0.996736,0.093564,0.079379,26.191548,0.100000,300,0.000000,0.000000,7.900000,0.002487,3.427199,29.900000,300,0.523831,26.191548,0.000000,0.004748,no_change
536,42,0.546630,0.197751,0.198047,21.775718,0.100000,300,0.000000,0.404142,6.800000,0.000046,2.422513,29.900000,300,0.500000,21.775718,0.808283,0.000091,reduce_ki
537,42,0.852446,0.296753,0.130747,40.746575,0.100000,300,0.000000,0.068739,12.500000,0.000634,8.430259,29.900000,300,0.814931,40.746575,0.084349,0.000778,increase_kp
538,42,0.935544,0.032725,0.075853,31.581043,0.100000,300,0.000000,0.000000,9.500000,0.033226,5.033765,29.900000,300,0.631621,31.581043,0.000000,0.052605,no_change
539,42,0.161726,0.003308,0.034277,29.995752,0.100000,300,0.000000,0.000000,12.400000,0.092039,4.798231,29.900000,300,0.599915,29.995752,0.000000,0.153421,increase_kp
540,42,0.577301,0.274532,0.113171,40.738809,0.100000,300,0.000000,0.230783,12.600000,0.000107,8.446107,29.900000,300,0.814776,40.738809,0.283247,0.000132,increase_kp
541,42,0.204898,0.184856,0.008510,21.342512,0.100000,300,0.000000,1.498494,19.400000,0.021487,2.742662,29.900000,300,0.500000,21.342512,2.996989,0.042975,reduce_ki
542,42,1.054929,0.310644,0.095100,16.396859,0.100000,300,0.000000,0.079070,4.800000,0.000121,1.336562,29.900000,300,0.500000,16.396859,0.158140,0.000242,no_change
543,42,0.181783,0.323955,0.179862,31.905296,0.100000,300,0.000000,2.278304,22.100000,0.054420,5.821420,29.900000,300,0.638106,31.905296,3.570416,0.085283,reduce_kp
544,42,0.136192,0.325068,0.062897,43.844076,0.100000,300,0.000000,2.015250,18.300000,0.027174,10.095138,29.900000,300,0.876882,43.844076,2.298201,0.030990,reduce_kp
545,42,0.745740,0.263289,0.142542,26.948881,0.100000,300,0.000000,0.170405,8.200000,0.000126,3.651100,29.900000,300,0.538978,26.948881,0.316163,0.000234,no_change
546,42,0.184631,0.056858,0.048094,40.039517,0.100000,300,0.000000,1.029747,18.400000,0.038818,8.372664,29.900000,300,0.800790,40.039517,1.285913,0.048474,reduce_ki
547,42,0.528072,0.313784,0.066346,37.668278,0.100000,300,0.000000,0.268635,11.600000,0.000016,7.195388,29.900000,300,0.753366,37.668278,0.356581,0.000021,no_change
548,42,0.253946,0.345967,0.144833,30.023786,0.100000,300,0.000000,1.644250,17.600000,0.011350,4.881468,29.900000,300,0.600476,30.023786,2.738246,0.018902,reduce_kp
549,42,1.171756,0.018794,0.087418,40.160240,0.100000,300,0.000000,0.000000,12.200000,0.078278,8.220197,29.900000,300,0.803205,40.160240,0.000000,0.097456,increase_kp
550,42,0.474652,0.269152,0.190972,26.901091,0.100000,300,0.000000,0.630066,11.100000,0.000130,3.696355,29.900000,300,0.538022,26.901091,1.171079,0.000241,reduce_ki
551,42,0.950910,0.010369,0.054665,44.777576,0.100000,300,0.000000,0.000000,13.800000,0.133138,10.294396,29.900000,300,0.895552,44.777576,0.000000,0.148665,increase_kp
552,42,0.639664,0.124534,0.188229,27.955438,0.100000,300,0.000000,0.174229,8.700000,0.006508,3.956289,29.900000,300,0.559109,27.955438,0.311619,0.011640,no_change
553,42,0.847664,0.231235,0.017139,33.558477,0.100000,300,0.000000,0.013590,10.100000,0.000211,5.662995,29.900000,300,0.671170,33.558477,0.020249,0.000315,no_change
554,42,0.977861,0.249588,0.016408,19.626629,0.100000,300,0.000000,0.027724,5.800000,0.000153,1.910103,29.900000,300,0.500000,19.626629,0.055448,0.000307,no_change
555,42,0.882845,0.221865,0.147931,24.500347,0.100000,300,0.000000,0.097679,7.400000,0.000845,3.007947,29.900000,300,0.500000,24.500347,0.195358,0.001691,no_change
556,42,0.217206,0.001818,0.061653,25.797525,0.100000,300,0.000000,0.000000,10.500000,0.131358,3.557810,29.900000,300,0.515950,25.797525,0.000000,0.254593,no_change
557,42,0.396743,0.046377,0.037478,28.465310,0.100000,300,0.000000,0.075398,9.100000,0.014179,4.098791,29.900000,300,0.569306,28.465310,0.132439,0.024907,no_change
558,42,0.710214,0.142815,0.005252,25.617429,0.100000,300,0.000000,0.033334,7.700000,0.000932,3.278470,29.900000,300,0.512349,25.617429,0.065062,0.001819,no_change
559,42,0.202371,0.209315,0.064886,26.557138,0.100000,300,0.000000,1.834940,19.200000,0.018109,4.011201,29.900000,300,0.531143,26.557138,3.454702,0.034095,reduce_kp
560,42,0.421032,0.135730,0.016940,42.034081,0.100000,300,0.000000,0.151117,13.100000,0.001983,9.006451,29.900000,300,0.840682,42.034081,0.179755,0.002358,increase_kp
561,42,1.095728,0.342361,0.114392,20.087488,0.100000,300,0.000000,0.061665,6.000000,0.000093,2.007115,29.900000,300,0.500000,20.087488,0.123330,0.000186,no_change
562,42,0.518805,0.048594,0.060226,29.793718,0.100000,300,0.000000,0.007803,9.300000,0.002382,4.464892,29.900000,300,0.595874,29.793718,0.013096,0.003998,no_change
563,42,0.169594,0.152137,0.084220,29.526939,0.100000,300,0.000000,2.287247,20.000000,0.062753,4.951070,29.900000,300,0.590539,29.526939,3.873153,0.106264,reduce_kp
564,42,0.184613,0.088095,0.049318,33.751011,0.100000,300,0.000000,1.525296,16.600000,0.012595,6.007994,29.900000,300,0.675020,33.751011,2.259630,0.018659,reduce_kp
565,42,0.753187,0.068442,0.021394,24.139740,0.100000,300,0.000000,0.000000,7.300000,0.002129,2.906838,29.900000,300,0.500000,24.139740,0.000000,0.004258,no_change
566,42,1.143706,0.116276,0.124038,39.122294,0.100000,300,0.000000,0.000000,11.900000,0.013551,7.761993,29.900000,300,0.782446,39.122294,0.000000,0.017319,no_change
567,42,0.462496,0.117158,0.163095,40.785254,0.100000,300,0.000000,0.261212,12.900000,0.009915,8.506814,29.900000,300,0.815705,40.785254,0.320229,0.012155,increase_kp
568,42,1.171648,0.047644,0.064133,43.418368,0.100000,300,0.000000,0.000000,13.300000,0.063819,9.633175,29.900000,300,0.868367,43.418368,0.000000,0.073493,increase_kp
569,42,0.320937,0.109964,0.192915,44.061757,0.100000,300,0.000000,0.815798,14.000000,0.022571,10.054541,29.900000,300,0.881235,44.061757,0.925744,0.025613,reduce_ki
570,42,0.420593,0.243235,0.098201,32.276378,0.100000,300,0.000000,0.571541,9.900000,0.000164,5.293755,29.900000,300,0.645528,32.276378,0.885385,0.000253,reduce_ki
571,42,0.366667,0.131619,0.163299,26.788054,0.100000,300,0.000000,0.682288,12.600000,0.000799,3.708412,29.900000,300,0.535761,26.788054,1.273494,0.001491,reduce_ki
572,42,0.225277,0.197348,0.118445,31.368873,0.100000,300,0.000000,1.822100,17.300000,0.012869,5.295944,29.900000,300,0.627377,31.368873,2.904312,0.020512,reduce_kp
573,42,0.849884,0.192535,0.190601,28.848667,0.100000,300,0.000000,0.105412,8.800000,0.002257,4.187988,29.900000,300,0.576973,28.848667,0.182699,0.003913,no_change
574,42,0.879204,0.153459,0.058266,35.785058,0.100000,300,0.000000,0.000000,10.900000,0.000892,6.458806,29.900000,300,0.715701,35.785058,0.000000,0.001246,no_change
575,42,1.000862,0.278480,0.081828,29.979096,0.100000,300,0.000000,0.028176,9.000000,0.000268,4.504472,29.900000,300,0.599582,29.979096,0.046992,0.000446,no_change
576,42,0.796670,0.084707,0.131733,36.457092,0.100000,300,0.000000,0.000000,11.200000,0.004609,6.719974,29.900000,300,0.729142,36.457092,0.000000,0.006321,no_change
577,42,0.967984,0.025888,0.198140,29.377041,0.100000,300,0.000000,0.000000,9.000000,0.026703,4.349662,29.900000,300,0.587541,29.377041,0.000000,0.045449,no_change
578,42,0.540886,0.177314,0.184078,35.751266,0.100000,300,0.000000,0.323290,11.100000,0.000379,6.502533,29.900000,300,0.715025,35.751266,0.452138,0.000531,reduce_ki
579,42,0.698010,0.276752,0.071906,41.865045,0.100000,300,0.000000,0.096530,12.900000,0.000400,8.913311,29.900000,300,0.837301,41.865045,0.115287,0.000477,increase_kp
580,42,0.690597,0.223363,0.016996,38.068621,0.100000,300,0.000000,0.035683,11.600000,0.000371,7.330320,29.900000,300,0.761372,38.068621,0.046867,0.000488,no_change
581,42,0.823362,0.124253,0.129400,16.328901,0.100000,300,0.000000,0.068728,5.000000,0.003221,1.338352,29.900000,300,0.500000,16.328901,0.137456,0.006441,no_change
582,42,1.181969,0.237115,0.079924,37.580483,0.100000,300,0.000000,0.000000,11.400000,0.001125,7.135858,29.900000,300,0.751610,37.580483,0.000000,0.001496,no_change
583,42,1.162288,0.150659,0.002110,22.762151,0.100000,300,0.000000,0.000000,6.700000,0.000682,2.573994,29.900000,300,0.500000,22.762151,0.000000,0.001365,no_change
584,42,0.661744,0.181579,0.116104,32.257062,0.100000,300,0.000000,0.142739,9.900000,0.001500,5.252210,29.900000,300,0.645141,32.257062,0.221252,0.002325,no_change
585,42,0.590356,0.136897,0.154468,32.657699,0.100000,300,0.000000,0.181871,10.100000,0.004625,5.403296,29.900000,300,0.653154,32.657699,0.278450,0.007081,no_change
586,42,0.650512,0.120739,0.004913,18.136481,0.100000,300,0.000000,0.052369,5.400000,0.001214,1.639610,29.900000,300,0.500000,18.136481,0.104738,0.002429,no_change
587,42,0.557573,0.336605,0.023214,43.220285,0.100000,300,0.000000,0.190047,13.300000,0.000013,9.518325,29.900000,300,0.864406,43.220285,0.219859,0.000015,increase_kp
588,42,0.255843,0.109162,0.091067,21.206020,0.100000,300,0.000000,1.073137,14.900000,0.006771,2.505018,29.900000,300,0.500000,21.206020,2.146274,0.013543,reduce_ki
589,42,0.631219,0.166657,0.087633,35.902898,0.100000,300,0.000000,0.106036,11.000000,0.002143,6.521367,29.900000,300,0.718058,35.902898,0.147671,0.002984,no_change
590,42,0.450800,0.105092,0.162037,18.452558,0.100000,300,0.000000,0.398555,6.000000,0.001555,1.784046,29.900000,300,0.500000,18.452558,0.797110,0.003111,reduce_ki
591,42,1.034098,0.226789,0.135428,19.930623,0.100000,300,0.000000,0.057447,6.000000,0.000721,1.979746,29.900000,300,0.500000,19.930623,0.114894,0.001442,no_change
592,42,1.182291,0.085370,0.034891,19.804071,0.100000,300,0.000000,0.000000,5.800000,0.002376,1.944818,29.900000,300,0.500000,19.804071,0.000000,0.004752,no_change
593,42,0.715834,0.335462,0.046371,27.151423,0.100000,300,0.000000,0.123324,8.200000,0.000005,3.693108,29.900000,300,0.543028,27.151423,0.227104,0.000010,no_change
594,42,0.302897,0.224168,0.086427,15.875768,0.100000,300,0.000000,1.124923,-1.0,1.075328,2.128346,29.900000,300,0.500000,15.875768,2.249846,2.150657,increase_ki
595,42,0.775518,0.069064,0.118441,26.665073,0.100000,300,0.000000,0.015460,8.200000,0.003988,3.561402,29.900000,300,0.533301,26.665073,0.028990,0.007477,no_change
596,42,0.875209,0.072025,0.150465,39.261894,0.100000,300,0.000000,0.000000,12.100000,0.020246,7.829973,29.900000,300,0.785238,39.261894,0.000000,0.025783,increase_kp
597,42,0.168820,0.035613,0.174396,20.608795,0.100000,300,0.000000,1.956843,25.200000,0.326418,3.000159,29.900000,300,0.500000,20.608795,3.913686,0.652836,reduce_kp
598,42,0.458583,0.160143,0.052471,40.879096,0.100000,300,0.000000,0.203531,12.700000,0.000974,8.511922,29.900000,300,0.817582,40.879096,0.248943,0.001192,increase_kp
599,42,0.680487,0.223688,0.119394,33.339253,0.100000,300,0.000000,0.150728,10.200000,0.000535,5.612382,29.900000,300,0.666785,33.339253,0.226051,0.000803,no_change
600,42,0.745705,0.121774,0.169104,33.520880,0.100000,300,0.000000,0.071838,10.300000,0.007214,5.675461,29.900000,300,0.670418,33.520880,0.107154,0.010761,no_change
601,42,0.995112,0.247096,0.059489,33.434535,0.100000,300,0.000000,0.008732,10.100000,0.000212,5.620040,29.900000,300,0.668691,33.434535,0.013058,0.000318,no_change
602,42,0.193227,0.046882,0.023572,24.161400,0.100000,300,0.000000,0.869716,14.800000,0.008640,3.137325,29.900000,300,0.500000,24.161400,1.739431,0.017280,reduce_ki
603,42,0.301349,0.242703,0.102165,27.547173,0.100000,300,0.000000,1.146650,14.100000,0.001430,3.982286,29.900000,300,0.550943,27.547173,2.081248,0.002595,reduce_ki
604,42,0.251654,0.134298,0.037151,34.065049,0.100000,300,0.000000,0.908476,14.200000,0.003664,5.965571,29.900000,300,0.681301,34.065049,1.333444,0.005378,reduce_ki
605,42,0.862776,0.225841,0.199980,31.647377,0.100000,300,0.000000,0.114632,9.700000,0.001552,5.048806,29.900000,300,0.632948,31.647377,0.181107,0.002452,no_change
606,42,0.638606,0.049104,0.062916,28.530029,0.100000,300,0.000000,0.000000,8.800000,0.004120,4.085951,29.900000,300,0.570601,28.530029,0.000000,0.007220,no_change
607,42,0.158972,0.125664,0.001917,19.096041,0.100000,300,0.000000,1.934213,26.900000,0.490316,2.722045,29.900000,300,0.500000,19.096041,3.868425,0.980631,reduce_kp
608,42,0.996738,0.337340,0.101088,29.849095,0.100000,300,0.000000,0.062418,9.000000,0.000164,4.468325,29.900000,300,0.596982,29.849095,0.104557,0.000275,no_change
609,42,0.853166,0.145471,0.167978,29.660985,0.100000,300,0.000000,0.055881,9.100000,0.003840,4.423412,29.900000,300,0.593220,29.660985,0.094200,0.006474,no_change
610,42,0.190938,0.010801,0.152211,23.762697,0.100000,300,0.000000,0.506698,17.900000,0.315287,3.248818,29.900000,300,0.500000,23.762697,1.013396,0.630575,no_change
611,42,0.402338,0.188163,0.033642,28.719642,0.100000,300,0.000000,0.383929,8.800000,0.000013,4.173588,29.900000,300,0.574393,28.719642,0.668408,0.000023,reduce_ki
612,42,0.916770,0.268072,0.109945,18.396330,0.100000,300,0.000000,0.090326,5.500000,0.000167,1.687937,29.900000,300,0.500000,18.396330,0.180652,0.000335,no_change
613,42,0.225627,0.271290,0.164657,26.005853,0.100000,300,0.000000,2.006280,24.700000,0.177354,4.169982,29.900000,300,0.520117,26.005853,3.857363,0.340989,reduce_kp
614,42,1.004872,0.014564,0.143796,31.390598,0.100000,300,0.000000,0.000000,9.500000,0.049620,4.982708,29.900000,300,0.627812,31.390598,0.000000,0.079037,no_change
615,42,1.188753,0.035846,0.166014,37.540365,0.100000,300,0.000000,0.000000,11.400000,0.046772,7.153557,29.900000,300,0.750807,37.540365,0.000000,0.062295,no_change
616,42,0.427480,0.349759,0.089946,25.457309,0.100000,300,0.000000,0.679245,10.700000,0.000049,3.311855,29.900000,300,0.509146,25.457309,1.334087,0.000096,reduce_ki
617,42,0.998401,0.153674,0.198792,38.268949,0.100000,300,0.000000,0.017095,11.700000,0.002678,7.412595,29.900000,300,0.765379,38.268949,0.022335,0.003499,no_change
618,42,0.360641,0.283746,0.117585,25.518925,0.100000,300,0.000000,0.946945,12.900000,0.000074,3.399366,29.900000,300,0.510379,25.518925,1.855377,0.000144,reduce_ki
619,42,0.881829,0.221470,0.033196,19.177049,0.100000,300,0.000000,0.047142,5.700000,0.000268,1.827334,29.900000,300,0.500000,19.177049,0.094283,0.000537,no_change
620,42,0.327282,0.072430,0.011872,25.524464,0.100000,300,0.000000,0.256452,8.200000,0.003825,3.319798,29.900000,300,0.510489,25.524464,0.502365,0.007494,no_change
621,42,0.409194,0.188569,0.064731,36.121613,0.100000,300,0.000000,0.408484,11.200000,0.000132,6.633272,29.900000,300,0.722432,36.121613,0.565429,0.000183,reduce_ki
622,42,0.418267,0.093570,0.171603,44.564649,0.100000,300,0.000000,0.286664,14.200000,0.030881,10.211044,29.900000,300,0.891293,44.564649,0.321627,0.034647,increase_kp
623,42,0.847229,0.033329,0.192554,38.570731,0.100000,300,0.000000,0.000000,11.900000,0.051720,7.573646,29.900000,300,0.771415,38.570731,0.000000,0.067046,no_change
624,42,1.110646,0.347370,0.173410,18.806645,0.100000,300,0.000000,0.103309,5.600000,0.000121,1.764411,29.900000,300,0.500000,18.806645,0.206618,0.000243,no_change
625,42,1.052687,0.087387,0.142279,39.854454,0.100000,300,0.000000,0.000000,12.200000,0.021474,8.069259,29.900000,300,0.797089,39.854454,0.000000,0.026940,increase_kp
626,42,0.937621,0.236682,0.097892,32.322766,0.100000,300,0.000000,0.030912,9.800000,0.000596,5.251409,29.900000,300,0.646455,32.322766,0.047817,0.000922,no_change
